imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0157583,0.0,/ypOBosXYg2jjCHyZBpX21if0qOv.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,10491.0,en,Enigma,"The story of the WWII project to crack the code behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.",10.982,/7gBFkDYBqvSzrPOWlpGTXRp97NQ.jpg,"[{'id': 191, 'logo_path': '/d5tPJd8jGLtJC5cp9NG0HeoTyoe.png', 'name': 'Senator Film', 'origin_country': 'DE'}, {'id': 701, 'logo_path': None, 'name': 'Meespierson Film CV', 'origin_country': ''}, {'id': 763, 'logo_path': None, 'name': 'Intermedia Films', 'origin_country': ''}, {'id': 1756, 'logo_path': '/d7YyNzysIF0lSb4lJRf1ar6MHxi.png', 'name': 'Broadway Video', 'origin_country': 'US'}, {'id': 8896, 'logo_path': None, 'name': 'Manhattan Pictures International', 'origin_country': ''}, {'id': 27318, 'logo_path': None, 'name': 'Mulholland Pictures BV', 'origin_country': 'NL'}, {'id': 27319, 'logo_path': None, 'name': 'Jagged Films', 'origin_country': ''}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2001-01-22,15705007.0,119.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Unlock the secret.,Enigma,0.0,6.4,216.0,R
tt0159273,0.0,/5J43E4uv1FRZFXBXIzSYdM5AJQQ.jpg,"{'id': 98513, 'name': 'Behind Enemy Lines Collection', 'poster_path': '/baDDWPQgZyBKiDNeipLJ9LEZ5BX.jpg', 'backdrop_path': '/5sMWk8wutGCFAM7MAFPQJyc0ny0.jpg'}",40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,8007.0,en,Behind Enemy Lines,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life.",18.335,/fZReMWU3zszvaktDUqOoWCzHssZ.jpg,"[{'id': 1302, 'logo_path': '/kQZtJdyphCmq292iGDqlUx0yk2D.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-30,91753202.0,106.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Serbo-Croatian', 'iso_639_1': 'sh', 'name': ''}]",Released,His only weapon is his will to survive.,Behind Enemy Lines,0.0,6.3,1148.0,PG-13
tt0159378,0.0,,,0.0,[],,310836.0,en,The Demo Crew,"In order to make his legal problems disappear, ANTHONY VALENTINE agrees to form an amateur men's street hockey team and represent his home town in a state-wide tournament. Although he sees this as an opportunity to keep the old gang together, the old gang does not, and very reluctantly plays along half heartedly, until one of their teammates is killed in an auto accident. Suddenly the young men feel a sense of loyalty, bond together to become better friends than they ever were, and make a pact to play this tournament in honor of their deceased buddy. With the hometown behind them and a fallen brother watching down, the team strives for the title, not knowing that, win or lose, they've already become champions.",0.6000000000000001,/dhjOLnmJJNFs0T8dZAqGDicq4xC.jpg,[],[],2001-06-13,0.0,,[],Released,,The Demo Crew,0.0,0.0,0.0,
tt0160275,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,80811.0,en,Final Solution,"The indoctrination of Gerrit Wolfaardt is complete: his family traditions, history, culture- even his church-have taught him that black South Africans are a cancer in the land. Under the eye of prominent members of the government and military, Gerrit develops a diabolical plan to rid South Africa of its ""black danger."" Before his plans can be carried out, he meets two people who will put him on a collision course with his future: Celeste, an open-minded University student, and Peter Lekota, a pastor who challenges Gerrit's prejudice. His ""final solution"" meets its greatest obstacle when Gerrit realizes he is wrong. The Persecutor becomes the Peacemaker and begins to seek reconciliation between whites and blacks. However, in the turbulent last days of apartheid, there are those who doubt his transformation. One such person is Moses Moremi, whom Gerrit had once violently attacked. In the end, it is Moses who must choose between peace and bloodshed.",0.6000000000000001,/64XpjF9TTbFbofYvQBlDfoX6N91.jpg,[],[],2001-08-01,0.0,106.0,[],Released,"Hate was the problem, forgiveness was the answer",Final Solution,0.0,9.5,1.0,
tt0160399,0.0,/5HbPMhiLMP11NbLX66pVXnOZNmE.jpg,,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,4965.0,en,Impostor,A top-secret government weapons designer is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.,9.204,/7Uy4JbalP0mEyKnFW2IorQDmbBa.jpg,"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 12552, 'logo_path': None, 'name': 'Marty Katz Productions', 'origin_country': ''}, {'id': 21635, 'logo_path': None, 'name': 'Mojo Films', 'origin_country': ''}, {'id': 21636, 'logo_path': None, 'name': 'PK Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-03,8694320.0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In the Future, not everyone is who they seem to be.",Impostor,0.0,6.1,325.0,R
tt0161083,0.0,/kRnYd4JFcYSpSz6xiFOYGBD24UX.jpg,,60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,14034.0,en,What's the Worst That Could Happen?,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.,8.379,/roVPa80bjfbToshzapT8pTfHH91.jpg,"[{'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-31,38400000.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It takes a thief to nail a crook.,What's the Worst That Could Happen?,0.0,5.4,233.0,PG-13
tt0161860,0.0,/7WcWTWOmCNLFnazUmIY64eSvMMz.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,1591.0,de,Nirgendwo in Afrika,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.",8.819,/2ED1GaTKhHielGYa1giBsxfoacp.jpg,"[{'id': 24212, 'logo_path': None, 'name': 'Media Cooperation One', 'origin_country': ''}, {'id': 740, 'logo_path': None, 'name': 'MTM Cineteve', 'origin_country': ''}, {'id': 1704, 'logo_path': None, 'name': 'Bavaria Film', 'origin_country': 'DE'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2001-12-11,0.0,140.0,"[{'english_name': 'Swahili', 'iso_639_1': 'sw', 'name': 'Kiswahili'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,One family's tale of a homeland lost... and a homeland found.,Nowhere in Africa,0.0,7.0,121.0,R
tt0162030,0.0,,"{'id': 726337, 'name': 'Unseen Evil Collection', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 27, 'name': 'Horror'}]",,77047.0,en,Unseen Evil,"A group of hikers led by a college professor are searching the woods for an ancient Indian burial mound. When they discover a likely site, three members of the group reveal themselves to be grave looters, and tie up the others so they can keep the valuable artefacts for themselves. In the course of ransacking the mound, one of them stumbles across a cursed crown that unleashes the mound's guardian: an invisible monster that begins attacking everyone it finds. Will anyone make it back to civilization alive?",1.936,/FcyiH9ezrvGfCTisTEqqGlnjFP.jpg,"[{'id': 3606, 'logo_path': None, 'name': 'Telecom Entertainment Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-12,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If you see it, you're dead.",Unseen Evil,0.0,4.6,5.0,R
tt0162203,0.0,,,0.0,[],,422279.0,en,Blue Shark Hash,,0.6000000000000001,/9kpCM76rXEEhaLPsser6yt2OyjX.jpg,[],[],2000-12-31,0.0,0.0,[],Released,,Blue Shark Hash,0.0,2.0,1.0,
tt0162346,0.0,/o7zvlk0HCxRf13Im9ZpZ4okHehr.jpg,,7000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,1548.0,en,Ghost World,"Two quirky, cynical teenaged girls try to figure out what to do with their lives after high school graduation. After they play a prank on an eccentric, middle aged record collector, one of them befriends him, which causes a rift in the girls' friendship.",10.673,/uwKqnUPE4dSM0kKuMW0vXpURh2T.jpg,"[{'id': 2130, 'logo_path': '/g0lqeY2FvhzXcOI6z8RVXbORRUY.png', 'name': 'Mr. Mudd Production', 'origin_country': 'US'}, {'id': 216, 'logo_path': None, 'name': 'Jersey Films', 'origin_country': 'US'}, {'id': 247, 'logo_path': None, 'name': 'Granada Productions', 'origin_country': 'GB'}, {'id': 826, 'logo_path': None, 'name': 'Capitol Films', 'origin_country': 'GB'}, {'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 137436, 'logo_path': None, 'name': 'Advanced Medien', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-07-20,0.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Accentuate the negative.,Ghost World,0.0,7.2,1094.0,R
tt0163025,0.0,/sksqYbKUEOsD2bPhDmb0rycMQRD.jpg,"{'id': 328, 'name': 'Jurassic Park Collection', 'poster_path': '/jcUXVtJ6s0NG0EaxllQCAUtqdr0.jpg', 'backdrop_path': '/njFixYzIxX8jsn6KMSEtAzi4avi.jpg'}",93000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,331.0,en,Jurassic Park III,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",2.987,/fei3rcEdtnLctH5ha7k5bosX7xZ.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-18,368780809.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"This time, it's not just a walk in the park!",Jurassic Park III,0.0,6.1,5777.0,
tt0163246,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,638105.0,en,Skippy,A half-wit falls in love with a beautiful movie star.,0.6000000000000001,/ogGodoG6S4BBqDwMzLG1lymA8A6.jpg,[],[],2001-01-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Skippy,0.0,0.0,0.0,
tt0163596,0.0,/jWmhK9ecBBRN2mPa2hJH7Hktqug.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,495433.0,en,Dark Water,"The story of a young man who, through a series of surreal visions, comes to believe that he is a serial killer targeting pedophiles.",1.8820000000000001,/neYWgWIXzFK43sxn8RnKH1ekTDT.jpg,"[{'id': 99112, 'logo_path': None, 'name': 'Simpatico Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2001-08-17,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dark Water,0.0,6.8,4.0,
tt0163764,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,83166.0,en,Net Worth,Net Worth details the serio-comic story of four friends who learn the value of friendship as they embark on a thirty day contest to achieve the highest net worth in a new city with no cash and no connections.,1.475,/q0PZ0BuCcGFfZxrRq0wbGJ1z92S.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Friendship is like money in the bank.,Net Worth,0.0,3.8,2.0,
tt0164334,0.0,/5C6njaciKvyZlKWUrQX7mjdl4D1.jpg,"{'id': 142680, 'name': 'Alex Cross Collection', 'poster_path': '/udn1n9NrzaotFHDk6hO3onMmXcB.jpg', 'backdrop_path': '/eyKpawn8yMq6kdv03wgKruMuSJX.jpg'}",60000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",,2043.0,en,Along Came a Spider,"After the harrowing death of his partner, detective and best-selling author Alex Cross has retreated to the peace of retirement. But when a brilliant criminal kidnaps a senator's young daughter, Alex is lured back into action. Teamed with the Secret Service agent assigned to protect the missing girl, Alex follows a serpentine trail of clues that leads him to a stunning discovery - the kidnapper wants more than just ransom.",18.203,/1YtsND7vSNymylnOSzgg3DdVFMB.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 902, 'logo_path': None, 'name': 'AZL Productions KG', 'origin_country': ''}, {'id': 903, 'logo_path': None, 'name': 'David Brown Productions', 'origin_country': ''}, {'id': 904, 'logo_path': None, 'name': 'MFP Munich Film Partners', 'origin_country': ''}, {'id': 905, 'logo_path': None, 'name': 'Phase 1 Productions', 'origin_country': ''}, {'id': 906, 'logo_path': '/gN893tmlrcVvWiWCBZEVAiZHpvT.png', 'name': 'Revelations Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-06,105178561.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,The game is far from over.,Along Came a Spider,0.0,6.3,1433.0,R
tt0164961,0.0,/eLOH2GQLvNunDXIzc6UPbGcAxlu.jpg,,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",,9597.0,fr,Vidocq,"Paris, 1830. In the heart of the town, Vidocq, a famous detective, disappears as he fights the Alchemist, an assassin that he has been pursuing for a few months. His young biographer, Etienne Boisset, decides to avenge Vidocq's death and takes the investigation on...",12.429,/xeoj8AOHjW1muVQRUPCvnOVxSfj.jpg,"[{'id': 1169, 'logo_path': None, 'name': 'RF2K Productions', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-09-18,0.0,98.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,To look into his mask was to lose your soul.,Vidocq,0.0,5.9,417.0,R
tt0165452,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,315991.0,en,The Rules (For Men),"While some bright penny made a lot of money publishing a book for women about ""The Rules"" of wooing and winning a man, one man who can't be bothered to write such things down explains his own system for getting what he wants from the ladies in this comedy. Michael Vigilante (Robert Capelli Jr.) is a lawyer who considers sex to be a vitally important part of his well-being -- and the more sex (and the more women) he gets, the better. Vigilante shares his guiding philosophies on the fine art of convincing women to sleep with him when he isn't busy dealing with his former girlfriend (Christine Nagy), a crazy psychoanalyst (Frank Gorshin), a thick-headed prosecutor (Vincent Pastore), a love-starved judge (Nancy Siriani), and a humorless mob enforcer (Ken Del Vecchio). The Rules for Men also features Howard Stern Show regular Jackie Martling (aka ""Jackie The Joke Man"") as a partner of Vigilante's law firm",0.6000000000000001,,"[{'id': 17640, 'logo_path': None, 'name': 'Justice for All Productions', 'origin_country': 'US'}, {'id': 43309, 'logo_path': None, 'name': 'Baxter Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-25,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Rules (For Men),0.0,0.0,0.0,R
tt0165713,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,521391.0,en,The Distinct Smell of Red,"Katherine, a single, middle-aged woman, owns a small flower shop in the city. Vernon, a pathological liar, is her only employee. However, instead of working, Vernon spends his time following Katherine around the shop, far more interested in talking about Cliffs Notes than he is in doing anything useful. Somehow, Vernon can't seem get Katherine's attention, until his fictional 'Juliet' is replaced by a real female cab driver. Initially fascinated with the red streaks in her dark hair, Vernon uses 'Juliet' in an attempt to impress Katherine. Instead, Vernon's pursuit of 'Juliet' threatens Katherine, which only serves to drive Vernon closer to 'Juliet.'",0.6000000000000001,/ff0dAoT4HAQ1kMPWJDC89VLt3ES.jpg,"[{'id': 103962, 'logo_path': None, 'name': 'Malamute Entertainment', 'origin_country': ''}]",[],2000-01-01,0.0,81.0,[],Released,"Redheads are okay, but sometimes a little variety is good for the soul, don't you think?",The Distinct Smell of Red,0.0,0.0,0.0,
